DATE,OPEN,HIGH,LOW,CLOSE
11/4/2014,15.05,15.93,14.83,14.89
11/5/2014,14.15,14.99,14.15,14.17
11/6/2014,14.46,15.08,13.67,13.67
11/7/2014,13.71,14.16,13.01,13.12
11/10/2014,13.16,13.25,12.38,12.67
11/11/2014,12.71,13.18,12.6,12.92
11/12/2014,13.76,13.76,12.99,13.02
11/13/2014,13.33,14.31,12.87,13.79
11/14/2014,13.79,14.15,13.31,13.31
11/17/2014,14.7,14.73,13.84,13.99
11/18/2014,13.86,13.99,13.13,13.86
11/19/2014,14.01,14.78,13.83,13.96
11/20/2014,14.66,15.74,13.58,13.58
11/21/2014,13.16,13.8,12.9,12.9
11/24/2014,12.92,13.02,12.43,12.62
11/25/2014,12.55,13.02,12.23,12.25
11/26/2014,12.27,12.4,11.91,12.07
11/28/2014,12.64,13.49,12.36,13.33
12/1/2014,14.16,14.75,13.94,14.29
12/2/2014,14.1,14.17,12.85,12.85
12/3/2014,12.75,12.88,12.21,12.47
12/4/2014,12.7,13.23,12.09,12.38
12/5/2014,12.08,12.28,11.53,11.82
12/8/2014,13.05,14.67,12.55,14.21
12/9/2014,16.23,16.68,14.84,14.89
12/10/2014,15.56,18.92,15.4,18.53
12/11/2014,17.68,20.13,15.94,20.08
12/12/2014,20.51,23.06,18.34,21.08
12/15/2014,19.59,24.83,17.77,20.42
12/16/2014,23.55,25.2,19.6,23.57
12/17/2014,23.9,24.61,19.26,19.44
12/18/2014,17.14,18.51,16.07,16.81
12/19/2014,16.57,17.2,16.11,16.49
12/22/2014,16.32,16.88,15.03,15.25
12/23/2014,14.47,15.21,14.32,14.8
12/24/2014,14.52,14.54,14.01,14.37
12/26/2014,14.6,14.84,14.13,14.5
12/29/2014,16.04,16.14,15.06,15.06
12/30/2014,15.9,16.2,15.48,15.92
12/31/2014,15.91,19.91,15.86,19.2
1/2/2015,17.76,20.14,17.05,17.79
1/5/2015,19.19,21.29,19.19,19.92
1/6/2015,20.33,22.9,19.52,21.12
1/7/2015,20.15,20.72,19.04,19.31
1/8/2015,17.93,18.09,16.99,17.01
1/9/2015,16.44,18.42,16.44,17.55
1/12/2015,18.02,20.44,18.02,19.6
1/13/2015,18.21,21.58,17.65,20.56
1/14/2015,22.87,23.34,21.32,21.48
1/15/2015,21.23,23.31,20.86,22.39
1/16/2015,22.8,23.43,20.95,20.95
1/20/2015,20.07,21.37,19.58,19.89
1/21/2015,20.92,21.28,18.64,18.85
1/22/2015,17.98,19.23,16.07,16.4
1/23/2015,16.79,17.09,15.81,16.66
1/26/2015,16.96,17.43,15.52,15.52
1/27/2015,17.6,18.41,16.67,17.22
1/28/2015,16.97,20.44,16.92,20.44
1/29/2015,20.46,21.56,18.66,18.76
1/30/2015,20.23,22.18,19.24,20.97
2/2/2015,20.89,22.81,19.35,19.43
2/3/2015,18.41,18.89,17.2,17.33
2/4/2015,17.82,18.38,16.82,18.33
2/5/2015,17.29,17.43,16.67,16.85
2/6/2015,16.29,18.74,16.06,17.29
2/9/2015,19.16,19.28,18.21,18.55
2/10/2015,17.72,18.36,16.97,17.23
2/11/2015,17.43,17.81,16.82,16.96
2/12/2015,16.39,16.47,15.28,15.34
2/13/2015,15.11,15.64,14.69,14.69
2/17/2015,15.86,16.33,15.53,15.8
2/18/2015,16.74,16.74,15.44,15.45
2/19/2015,16.11,16.22,15.1,15.29
2/20/2015,15.73,16.29,14.27,14.3
2/23/2015,15.05,15.48,14.49,14.56
2/24/2015,14.5,14.63,13.53,13.69
2/25/2015,13.64,14.06,12.86,13.84
2/26/2015,13.55,14.57,13.55,13.91
2/27/2015,14.07,14.17,13.29,13.34
3/2/2015,13.9,13.9,12.87,13.04
3/3/2015,13.35,14.69,13.25,13.86
3/4/2015,14.31,15.33,14.13,14.23
3/5/2015,14.01,14.58,13.88,14.04
3/6/2015,14.61,15.83,14.18,15.2
3/9/2015,15.72,15.76,14.71,15.06
3/10/2015,16.47,16.91,16.03,16.69
3/11/2015,16.44,17.19,16.29,16.87
3/12/2015,16.45,16.45,15.3,15.42
3/13/2015,15.47,16.74,15.32,16
3/16/2015,15.78,15.89,15.36,15.61
3/17/2015,16.31,16.37,15.66,15.66
3/18/2015,14.6,16.29,13.38,13.97
3/19/2015,14.68,14.97,13.84,14.07
3/20/2015,13.52,13.53,12.54,13.02
3/23/2015,13.52,13.53,12.89,13.41
3/24/2015,13.36,13.68,12.59,13.62
3/25/2015,13.26,15.55,13.2,15.44
3/26/2015,16.64,17.19,15.23,15.8
3/27/2015,15.73,15.83,14.19,15.07
3/30/2015,14.76,14.76,14.08,14.51
3/31/2015,14.97,15.74,14.33,15.29
4/1/2015,15.32,16.66,15.08,15.11
4/2/2015,15.3,15.51,14.27,14.67
4/6/2015,15.75,15.76,14.04,14.74
4/7/2015,14.57,14.81,14.01,14.78
4/8/2015,14.59,14.77,13.75,13.98
4/9/2015,14.14,14.59,13.09,13.09
4/10/2015,13.2,13.26,12.51,12.58
4/13/2015,13.17,14.31,12.71,13.94
4/14/2015,14.34,14.74,13.64,13.67
4/15/2015,13.58,13.58,12.83,12.84
4/16/2015,13.27,13.35,12.5,12.6
4/17/2015,13.97,15.02,13.73,13.89
4/20/2015,13.67,13.67,12.83,13.3
4/21/2015,12.75,13.51,12.66,13.25
4/22/2015,12.97,13.8,12.57,12.71
4/23/2015,12.96,12.96,12.12,12.48
4/24/2015,12.21,13.02,12.16,12.29
4/27/2015,12.34,13.4,12.33,13.12
4/28/2015,13.26,14.23,12.41,12.41
4/29/2015,13.44,14.34,12.61,13.39
4/30/2015,13.89,15.29,12.49,14.55
5/1/2015,13.98,13.98,12.68,12.7
5/4/2015,13.12,13.18,12.1,12.85
5/5/2015,13.21,14.41,12.97,14.31
5/6/2015,13.93,16.36,13.89,15.15
5/7/2015,15.48,15.97,14.81,15.13
5/8/2015,13.36,13.42,12.7,12.86
5/11/2015,13.35,13.85,13,13.85
5/12/2015,14.73,15.13,13.73,13.86
5/13/2015,13.63,14.04,13.06,13.76
5/14/2015,13.14,13.29,12.72,12.74
5/15/2015,12.46,13.09,12.35,12.38
5/18/2015,13.08,13.22,12.55,12.73
5/19/2015,12.95,13.13,12.55,12.85
5/20/2015,12.9,13.27,12.62,12.88
5/21/2015,13.03,13.09,12.09,12.11
5/22/2015,12.37,12.37,11.82,12.13
5/26/2015,13.45,14.63,13.34,14.06
5/27/2015,14.16,14.41,13.05,13.27
5/28/2015,13.49,13.99,13.31,13.31
5/29/2015,13.59,14.43,13.4,13.84
6/1/2015,13.92,14.86,13.47,13.97
6/2/2015,14.72,15.05,13.59,14.24
6/3/2015,13.73,14.2,13.4,13.66
6/4/2015,14.57,15.49,13.99,14.71
6/5/2015,15.01,15.65,14.21,14.21
6/8/2015,14.84,15.5,14.67,15.29
6/9/2015,15.18,15.74,14.47,14.47
6/10/2015,14.24,14.37,12.96,13.22
6/11/2015,13.04,13.22,12.56,12.85
6/12/2015,13.31,14.02,13.3,13.78
6/15/2015,15.48,15.57,14.91,15.39
6/16/2015,15.62,15.62,14.81,14.81
6/17/2015,14.66,15.49,14.07,14.5
6/18/2015,14.03,14.03,12.54,13.19
6/19/2015,13.35,14,12.96,13.96
6/22/2015,13.42,13.46,12.43,12.74
6/23/2015,12.5,12.68,11.93,12.11
6/24/2015,12.57,13.33,12.01,13.26
6/25/2015,12.96,14.16,12.92,14.01
6/26/2015,14.13,14.91,13.64,14.02
6/29/2015,16.7,19.5,15.82,18.85
6/30/2015,17.6,19.8,17.49,18.23
7/1/2015,16.63,17.26,15.65,16.09
7/2/2015,15.43,17.48,15.39,16.79
7/6/2015,18.65,18.95,16.57,17.01
7/7/2015,17.22,19.2,15.93,16.09
7/8/2015,17.38,19.76,16.94,19.66
7/9/2015,17.46,20.05,17.2,19.97
7/10/2015,17.45,18.17,16.6,16.83
7/13/2015,15.29,15.36,13.82,13.9
7/14/2015,13.91,13.95,12.9,13.37
7/15/2015,13.35,13.97,12.81,13.23
7/16/2015,12.59,12.61,11.87,12.11
7/17/2015,11.77,12.22,11.77,11.95
7/20/2015,12.25,12.37,11.71,12.25
7/21/2015,12.42,12.79,12.21,12.22
7/22/2015,12.77,12.83,12.05,12.12
7/23/2015,12.06,13.08,11.73,12.64
7/24/2015,12.87,14.73,12.86,13.74
7/27/2015,15.6,16.27,15.03,15.6
7/28/2015,14.87,15.62,13.32,13.44
7/29/2015,13.57,13.59,11.85,12.5
7/30/2015,12.72,13.42,12.09,12.13
7/31/2015,12.03,12.63,11.82,12.12
8/3/2015,12.85,13.55,12.32,12.56
8/4/2015,12.66,13.22,12.29,13
8/5/2015,12.02,12.72,10.88,12.51
8/6/2015,12.2,14.25,12.16,13.77
8/7/2015,13.57,14.58,13.29,13.39
8/10/2015,12.73,12.78,12.18,12.23
8/11/2015,13.24,14.33,13.02,13.71
8/12/2015,15.19,16.28,13.45,13.61
8/13/2015,13.87,14.33,13.06,13.49
8/14/2015,13.69,13.87,12.8,12.83
8/17/2015,14.32,14.52,13.01,13.02
8/18/2015,13.41,13.94,13.17,13.79
8/19/2015,14.84,15.96,13.73,15.25
8/20/2015,16.55,19.24,16.13,19.14
8/21/2015,22.55,28.38,20.8,28.03
8/24/2015,28.03,53.29,28.03,40.74
8/25/2015,31.13,38.06,28.08,36.02
8/26/2015,31.13,35.62,28.67,30.32
8/27/2015,27.11,29.9,24.49,26.1
8/28/2015,26.69,29.2,25.77,26.05
8/31/2015,27.03,29.37,26.63,28.43
9/1/2015,31.91,33.82,29.91,31.4
9/2/2015,29.14,30.45,24.77,26.09
9/3/2015,25.21,26.31,23.45,25.61
9/4/2015,27.43,29.47,25.68,27.8
9/8/2015,25.05,26.25,24.13,24.9
9/9/2015,22.39,26.82,21.51,26.23
9/10/2015,26.87,27.22,23.53,24.37
9/11/2015,25.38,25.81,23.15,23.2
9/14/2015,24.03,25.32,23.64,24.25
9/15/2015,23.28,23.77,22.13,22.54
9/16/2015,22.57,22.94,21.09,21.35
9/17/2015,21.54,23.33,17.87,21.14
9/18/2015,23.07,23.99,20.98,22.28
9/21/2015,21.97,22.48,20.05,20.14
9/22/2015,22.97,26.29,22.25,22.44
9/23/2015,22.09,23.2,21.14,22.13
9/24/2015,23.53,25.3,21.81,23.47
9/25/2015,21.12,24.29,20.81,23.62
9/28/2015,25.02,28.33,24.94,27.63
9/29/2015,26.57,28.2,25.76,26.83
9/30/2015,24.64,25.88,23.25,24.5
10/1/2015,23.14,25.23,22.55,22.55
10/2/2015,23.99,24.47,20.35,20.94
10/5/2015,20.31,20.42,19.14,19.54
10/6/2015,19.54,20.32,18.82,19.4
10/7/2015,18.96,19.73,18.33,18.4
10/8/2015,18.62,19.02,16.34,17.42
10/9/2015,17.15,18.2,16.89,17.08
10/12/2015,17.68,17.81,16.15,16.17
10/13/2015,17.08,17.7,16.14,17.67
10/14/2015,17.67,18.78,17.3,18.03
10/15/2015,17.62,17.85,16.04,16.05
10/16/2015,15.64,16.86,15.05,15.05
10/19/2015,15.68,16.23,14.82,14.98
10/20/2015,15.17,16.34,14.72,15.75
10/21/2015,14.98,16.7,14.41,16.7
10/22/2015,15.02,15.92,14.45,14.45
10/23/2015,13.46,15.12,13.24,14.46
10/26/2015,14.76,15.43,14.68,15.29
10/27/2015,15.75,15.99,14.78,15.43
10/28/2015,15.14,15.73,12.8,14.33
10/29/2015,14.8,15.46,14.33,14.61
10/30/2015,14.6,15.39,14,15.07
11/2/2015,15.41,15.51,13.67,14.15
11/3/2015,14.33,14.73,13.81,14.54
11/4/2015,14.04,15.88,13.96,15.51
11/5/2015,15.39,16.39,15,15.05
11/6/2015,14.91,16,14.32,14.33
11/9/2015,15.34,17.09,15.14,16.52
11/10/2015,16.69,16.96,15.24,15.29
11/11/2015,15.07,16.15,15.02,16.06
11/12/2015,17.06,18.5,16.65,18.37
11/13/2015,18.68,20.67,18.2,20.08
11/16/2015,20.51,20.55,17.25,18.16
11/17/2015,17.82,19.59,16.86,18.84
11/18/2015,19.01,19.45,16.8,16.85
11/19/2015,16.25,18.26,16,16.99
11/20/2015,16.13,16.38,15.47,15.47
11/23/2015,16.15,16.74,15.38,15.62
11/24/2015,16.53,17.21,15.48,15.93
11/25/2015,15.55,15.89,15.05,15.19
11/27/2015,15.31,16.09,15.12,15.12
11/30/2015,15.55,16.57,15.52,16.13
12/1/2015,15.61,16.34,14.63,14.67
12/2/2015,15.04,16.49,14.71,15.91
12/3/2015,15.87,19.35,15.86,18.11
12/4/2015,17.43,17.65,14.69,14.81
12/7/2015,15.65,17.18,15.58,15.84
12/8/2015,17.69,18.33,16.52,17.6
12/9/2015,18.05,20.13,15.72,19.61
12/10/2015,19.25,19.72,18.13,19.34
12/11/2015,21.36,25.27,20.88,24.39
12/14/2015,24.7,26.81,21.47,22.73
12/15/2015,20.76,21.62,20.02,20.95
12/16/2015,19.25,20.24,17.12,17.86
12/17/2015,16.18,19.05,16.13,18.94
12/18/2015,19.34,23.3,18.75,20.7
12/21/2015,19.64,20.21,18.7,18.7
12/22/2015,17.61,18.22,16.6,16.6
12/23/2015,15.86,16.25,15.33,15.57
12/24/2015,15.44,15.88,14.45,15.74
12/28/2015,17.65,18.13,16.88,16.91
12/29/2015,15.91,16.48,15.63,16.08
12/30/2015,16.5,17.42,16.5,17.29
12/31/2015,17.97,20.39,17.51,18.21
1/4/2016,22.48,23.36,20.67,20.7
1/5/2016,20.75,21.06,19.25,19.34
1/6/2016,21.67,21.86,19.8,20.59
1/7/2016,23.22,25.86,22.4,24.99
1/8/2016,22.96,27.08,22.48,27.01
1/11/2016,25.58,27.39,23.83,24.3
1/12/2016,22.97,23.93,21.91,22.47
1/13/2016,21.72,26.11,21.44,25.22
1/14/2016,24.75,26.28,23.07,23.95
1/15/2016,28.96,30.95,26.67,27.02
1/19/2016,25.4,27.59,25.21,26.05
1/20/2016,27.78,32.09,26.59,27.59
1/21/2016,27.79,28.43,25.01,26.69
1/22/2016,24.21,24.55,22.22,22.34
1/25/2016,23.3,24.31,22.38,24.15
1/26/2016,23.75,24.02,22.33,22.5
1/27/2016,22.88,27.22,20.42,23.11
1/28/2016,22.15,23.81,21.9,22.42
1/29/2016,21.59,21.74,19.5,20.2
2/1/2016,21.32,23.66,19.61,19.98
2/2/2016,21.34,22.42,21.06,21.98
2/3/2016,21.49,27.7,21.42,21.65
2/4/2016,22.29,23.14,21.24,21.84
2/5/2016,22.09,24.11,21.91,23.38
2/8/2016,25.89,27.72,25.56,26
2/9/2016,28.3,28.31,25.99,26.54
2/10/2016,25.75,26.6,24.47,26.29
2/11/2016,29.01,30.9,26.67,28.14
2/12/2016,27.16,27.57,24.92,25.4
2/16/2016,24.96,25.52,23.32,24.11
2/17/2016,23.4,24.16,21.83,22.31
2/18/2016,22.16,22.53,21.29,21.64
2/19/2016,22.39,23.44,20.52,20.53
2/22/2016,20.14,20.35,19.02,19.38
2/23/2016,19.75,21.16,19.54,20.98
2/24/2016,22.28,22.87,20.26,20.72
2/25/2016,20.54,21.26,19.1,19.11
2/26/2016,18.89,20.13,18.46,19.81
2/29/2016,20.49,20.81,18.38,20.55
3/1/2016,19.84,20.17,17.66,17.7
3/2/2016,17.98,18.41,16.78,17.09
3/3/2016,17.25,17.56,16.32,16.7
3/4/2016,16.48,17.35,16.05,16.86
3/7/2016,17.98,18.04,16.87,17.35
3/8/2016,18.38,18.89,17.82,18.67
3/9/2016,18.56,19.11,18.31,18.34
3/10/2016,18.17,19.59,17.06,18.05
3/11/2016,17.09,17.27,16.28,16.5
3/14/2016,17.01,17.67,16.69,16.92
3/15/2016,17.6,17.85,16.84,16.84
3/16/2016,15.96,16.33,14.89,14.99
3/17/2016,15.34,15.38,13.82,14.44
3/18/2016,14.05,14.36,13.75,14.02
3/21/2016,14.57,14.73,13.79,13.79
3/22/2016,14.57,14.76,13.75,14.17
3/23/2016,14.57,15.03,14.33,14.94
3/24/2016,16.3,16.44,14.71,14.74
3/28/2016,15.65,16.04,14.89,15.24
3/29/2016,15.74,15.89,13.79,13.82
3/30/2016,13.69,13.89,13.06,13.56
3/31/2016,13.73,14.28,13.49,13.95
4/1/2016,15.23,15.28,13,13.1
4/4/2016,13.88,14.24,13.66,14.12
4/5/2016,15.39,15.72,14.93,15.42
4/6/2016,15.61,15.98,14,14.09
4/7/2016,15.14,16.77,14.68,16.16
4/8/2016,15.34,15.93,14.84,15.36
4/11/2016,15.34,16.26,14.83,16.26
4/12/2016,15.98,16.57,14.84,14.85
4/13/2016,14.49,14.53,13.6,13.84
4/14/2016,13.9,14.12,13.38,13.72
4/15/2016,13.77,14.19,13.58,13.62
4/18/2016,14.87,14.94,13.23,13.35
4/19/2016,13.18,13.88,12.98,13.24
4/20/2016,13.39,13.5,12.5,13.28
4/21/2016,13.2,14.14,13.16,13.95
4/22/2016,13.7,14.19,13.15,13.22
4/25/2016,14.07,14.76,13.86,14.08
4/26/2016,14.01,14.43,13.66,13.96
4/27/2016,14.15,14.95,13.5,13.77
4/28/2016,14.53,15.61,13.3,15.22
4/29/2016,15.21,17.09,14.91,15.7
5/2/2016,16.33,16.5,14.48,14.68
5/3/2016,14.92,16.42,14.91,15.6
5/4/2016,15.47,16.85,15.39,16.05
5/5/2016,15.54,16.45,15.22,15.91
5/6/2016,16.2,16.58,14.71,14.72
5/9/2016,15.2,15.39,14.17,14.57
5/10/2016,13.98,14.35,13.55,13.63
5/11/2016,13.92,14.69,13.29,14.69
5/12/2016,14.55,15.42,13.95,14.41
5/13/2016,15.15,15.47,13.97,15.04
5/16/2016,15.72,15.98,14.28,14.68
5/17/2016,14.57,16.12,14.48,15.57
5/18/2016,15.72,16.47,14.86,15.95
5/19/2016,16.37,17.65,16.28,16.33
5/20/2016,16.13,16.3,15.11,15.2
5/23/2016,16.33,16.47,15.4,15.82
5/24/2016,16.03,16.06,14.36,14.42
5/25/2016,14.19,14.33,13.64,13.9
5/26/2016,13.8,14.11,13.43,13.43
5/27/2016,13.49,13.76,13.04,13.12
5/31/2016,13.94,15,13.45,14.19
6/1/2016,14.45,15.25,14.18,14.2
6/2/2016,14.42,14.92,13.62,13.63
6/3/2016,13.78,14.66,12.9,13.47
6/6/2016,13.84,14.27,13.42,13.65
6/7/2016,12.77,14.05,12.72,14.05
6/8/2016,13.84,14.27,13.7,14.08
6/9/2016,14.01,14.85,13.99,14.64
6/10/2016,14.89,17.33,14.85,17.03
6/13/2016,18.24,21.01,17.89,20.97
6/14/2016,21.28,22.16,20.27,20.5
6/15/2016,20.25,20.45,18.63,20.14
6/16/2016,20.8,22.89,19.24,19.37
6/17/2016,19.42,20.03,18.71,19.41
6/20/2016,17.42,18.55,16.59,18.37
6/21/2016,17.67,18.96,16.91,18.48
6/22/2016,18.26,21.22,17.83,21.17
6/23/2016,19.54,19.79,17.25,17.25
6/24/2016,26.06,26.24,19.48,25.76
6/27/2016,24.38,26.72,22.93,23.85
6/28/2016,21.76,22.07,18.75,18.75
6/29/2016,18.12,18.27,16.48,16.64
6/30/2016,16.91,16.99,15.29,15.63
7/1/2016,15.59,15.86,14.61,14.77
7/5/2016,16.05,16.62,15.49,15.58
7/6/2016,15.87,17.04,14.96,14.96
7/7/2016,14.8,15.98,14.33,14.76
7/8/2016,14.64,14.75,13.19,13.2
7/11/2016,13.25,13.67,13,13.54
7/12/2016,12.93,13.93,12.75,13.55
7/13/2016,13.32,13.79,12.92,13.04
7/14/2016,12.5,13.37,12.14,12.82
7/15/2016,13.12,13.22,12.27,12.67
7/18/2016,12.75,13.12,12.33,12.44
7/19/2016,12.53,12.83,11.94,11.97
7/20/2016,11.94,11.97,11.4,11.77
7/21/2016,11.8,13.06,11.69,12.74
7/22/2016,12.8,12.88,11.97,12.02
7/25/2016,12.64,13.72,12.39,12.87
7/26/2016,12.88,13.5,12.8,13.05
7/27/2016,12.61,13.74,12.5,12.83
7/28/2016,12.51,13.52,12.36,12.72
7/29/2016,12.85,12.9,11.77,11.87
8/1/2016,11.89,12.98,11.86,12.44
8/2/2016,12.39,14.24,12.35,13.37
8/3/2016,13.53,13.91,12.73,12.86
8/4/2016,12.73,12.98,11.79,12.42
8/5/2016,12.08,12.26,11.18,11.39
8/8/2016,11.66,11.78,11.41,11.5
8/9/2016,11.4,11.92,11.02,11.66
8/10/2016,11.55,12.5,11.37,12.05
8/11/2016,11.93,12.11,11.38,11.68
8/12/2016,11.61,12,11.28,11.55
8/15/2016,11.81,12.17,11.58,11.81
8/16/2016,12.04,12.78,11.87,12.64
8/17/2016,12.57,13.71,12.14,12.19
8/18/2016,12.2,12.53,11.42,11.43
8/19/2016,11.67,12.28,11.33,11.34
8/22/2016,12.53,13.02,11.94,12.27
8/23/2016,12.15,12.44,11.72,12.38
8/24/2016,12.7,14.01,12.3,13.45
8/25/2016,13.62,14.09,13.29,13.63
8/26/2016,13.54,14.93,12.13,13.65
8/29/2016,14.09,14.43,12.9,12.94
8/30/2016,12.94,13.6,12.7,13.12
8/31/2016,13.14,14.34,12.97,13.42
9/1/2016,13.07,14.61,12.99,13.48
9/2/2016,13.47,13.9,11.9,11.98
9/6/2016,12.42,12.93,11.85,12.02
9/7/2016,11.89,12.45,11.77,11.94
9/8/2016,11.74,12.6,11.65,12.51
9/9/2016,12.52,17.54,12.52,17.5
9/12/2016,20.13,20.51,14.76,15.16
9/13/2016,15.98,18.97,15.83,17.85
9/14/2016,17.63,18.14,16.34,18.14
9/15/2016,17.97,18.07,15.74,16.3
9/16/2016,16.41,17.1,15.28,15.37
9/19/2016,15.14,15.96,14.6,15.53
9/20/2016,14.98,16.09,14.69,15.92
9/21/2016,15.07,15.65,12.98,13.3
9/22/2016,13.39,13.39,11.76,12.02
9/23/2016,12,12.58,11.93,12.29
9/26/2016,13.26,14.63,13.26,14.5
9/27/2016,13.36,14.76,12.97,13.1
9/28/2016,12.9,13.57,12.24,12.39
9/29/2016,12.53,15.69,12.14,14.02
9/30/2016,14.91,15.2,12.53,13.29
10/3/2016,13.75,14.42,13.42,13.57
10/4/2016,13.4,14.57,12.92,13.63
10/5/2016,13.56,13.68,12.7,12.99
10/6/2016,13.11,13.84,12.8,12.84
10/7/2016,13.52,14.15,12.21,13.48
10/10/2016,14.19,14.36,13.29,13.38
10/11/2016,13.71,16.47,13.69,15.36
10/12/2016,15.53,16.34,15.26,15.91
10/13/2016,16.88,17.95,16.14,16.69
10/14/2016,16.49,16.5,15.25,16.12
10/17/2016,17.01,17.11,16.13,16.21
10/18/2016,15.82,15.85,15.03,15.28
10/19/2016,15.45,15.68,13.87,14.41
10/20/2016,14.43,14.72,13.74,13.75
10/21/2016,14.04,14.53,13.27,13.34
10/24/2016,13.19,13.26,12.83,13.02
10/25/2016,12.91,13.86,12.73,13.46
10/26/2016,13.66,14.8,13.66,14.24
10/27/2016,14.37,15.43,13.6,15.36
10/28/2016,15.67,17.35,14.65,16.19
10/31/2016,16.31,17.63,16.25,17.06
11/1/2016,16.54,20.43,16.51,18.56
11/2/2016,19.09,19.82,18.56,19.32
11/3/2016,19.85,22.57,18.84,22.08
11/4/2016,21.86,23.01,19.2,22.51
11/7/2016,19.78,19.86,18.39,18.71
11/8/2016,18.92,19.91,17.7,18.74
11/9/2016,20.7,21.48,14.33,14.38
11/10/2016,14.01,16.3,13.26,14.74
11/11/2016,14.83,16,14.15,14.17
11/14/2016,14.69,15.56,14.39,14.48
11/15/2016,14.16,14.65,13.3,13.37
11/16/2016,13.51,14.49,13.51,13.72
11/17/2016,13.37,13.55,12.97,13.35
11/18/2016,13.56,13.74,12.85,12.85
11/21/2016,13.27,13.44,12.16,12.42
11/22/2016,12.26,12.83,12.2,12.41
11/23/2016,12.34,13.01,12.19,12.43
11/25/2016,12.52,12.74,12.31,12.34
11/28/2016,13.4,13.5,12.74,13.15
11/29/2016,13.07,13.55,12.62,12.9
11/30/2016,12.6,13.42,12.23,13.33
12/1/2016,13.4,14.72,13.05,14.07
12/2/2016,14.16,14.48,12.39,14.12
12/5/2016,13.75,13.77,12.14,12.14
12/6/2016,12.19,12.3,11.54,11.79
12/7/2016,11.59,12.24,11.33,12.22
12/8/2016,12.1,13.4,11.3,12.64
12/9/2016,12.59,12.72,11.67,11.75
12/12/2016,12.23,12.78,12.07,12.64
12/13/2016,12.46,13.42,12.34,12.72
12/14/2016,12.88,13.39,12.48,13.19
12/15/2016,13.07,13.24,12.46,12.79
12/16/2016,12.88,12.95,12.15,12.2
12/19/2016,12.5,12.52,11.67,11.71
12/20/2016,11.65,11.75,11.38,11.45
12/21/2016,11.44,11.49,10.93,11.27
12/22/2016,11.32,11.67,11.14,11.43
12/23/2016,11.38,11.81,11.35,11.44
12/27/2016,12.26,12.33,11.84,11.99
12/28/2016,11.89,13.04,11.85,12.95
12/29/2016,13.15,13.71,12.95,13.37
12/30/2016,13.2,14.68,13.05,14.04
1/3/2017,14.07,14.07,12.85,12.85
1/4/2017,12.78,12.8,11.63,11.85
1/5/2017,11.96,12.09,11.4,11.67
1/6/2017,11.7,11.74,10.98,11.32
1/9/2017,11.71,12.08,11.46,11.56
1/10/2017,11.59,11.79,11.31,11.49
1/11/2017,11.56,12.23,11.21,11.26
1/12/2017,11.48,12.6,11.32,11.54
1/13/2017,11.45,11.62,10.94,11.23
1/17/2017,12.2,12.75,11.79,11.87
1/18/2017,11.79,12.81,11.69,12.48
1/19/2017,12.58,13.28,12.17,12.78
1/20/2017,12.58,12.59,11.53,11.54
1/23/2017,12.3,12.62,11.59,11.77
1/24/2017,11.82,11.89,11.04,11.07
1/25/2017,10.79,11.05,10.51,10.81
1/26/2017,10.61,11.01,10.6,10.63
1/27/2017,10.57,10.82,10.3,10.58
1/30/2017,11.1,12.9,11.1,11.88
1/31/2017,12.29,12.99,11.79,11.99
2/1/2017,11.79,12.05,9.97,11.81
2/2/2017,12.37,12.47,11.62,11.93
2/3/2017,11.84,11.84,10.72,10.97
2/6/2017,11.37,11.84,11.09,11.37
2/7/2017,11.39,11.67,11.06,11.29
2/8/2017,11.19,11.82,11.15,11.45
2/9/2017,11.44,11.53,10.74,10.88
2/10/2017,10.85,10.95,10.55,10.85
2/13/2017,11.36,11.4,11.07,11.07
2/14/2017,11.17,11.34,10.73,10.74
2/15/2017,10.84,12.01,10.8,11.97
2/16/2017,12.02,12.86,11.69,11.76
2/17/2017,11.84,12.26,11.37,11.49
2/21/2017,12.05,12.09,11.5,11.57
2/22/2017,11.48,12.07,11.44,11.74
2/23/2017,11.66,12.46,11.54,11.71
2/24/2017,11.81,12.59,11.34,11.47
2/27/2017,11.78,12.14,11.53,12.09
2/28/2017,12.19,12.96,12.13,12.92
3/1/2017,12.31,12.58,11.78,12.54
3/2/2017,12.43,12.71,11.32,11.81
3/3/2017,11.96,11.97,10.94,10.96
3/6/2017,11.59,11.72,11.06,11.24
3/7/2017,11.27,11.58,11.04,11.45
3/8/2017,11.49,11.86,11.09,11.86
3/9/2017,11.75,12.43,11.62,12.3
3/10/2017,11.97,12.09,11.46,11.66
3/13/2017,12.16,12.23,11.29,11.35
3/14/2017,11.39,12.54,11.28,12.3
3/15/2017,12.12,12.25,10.6,11.63
3/16/2017,11.29,11.55,11.16,11.21
3/17/2017,11.38,11.38,10.78,11.28
3/20/2017,11.71,11.72,11.03,11.34
3/21/2017,11.15,12.85,10.92,12.47
3/22/2017,12.95,13.16,11.99,12.81
3/23/2017,12.65,13.17,12.18,13.12
3/24/2017,12.86,14.16,12.27,12.96
3/27/2017,14.78,15.11,12.48,12.5
3/28/2017,12.44,12.67,11.34,11.53
3/29/2017,11.54,11.7,11.03,11.42
3/30/2017,11.37,11.64,11.12,11.54
3/31/2017,11.61,12.54,11.5,12.37
4/3/2017,12.59,13.59,12.27,12.38
4/4/2017,12.71,13.07,11.7,11.79
4/5/2017,11.89,12.89,10.9,12.89
